Date,Open,High,Low,Close,Adj Close,Volume
6/20/2014,91.849998,92.550003,90.900002,90.910004,85.568466,100898000
6/23/2014,91.32,91.620003,90.599998,90.830002,85.493149,43694000
6/24/2014,90.75,91.739998,90.190002,90.279999,84.975479,39036000
6/25/2014,90.209999,90.699997,89.650002,90.360001,85.050781,36869000
6/26/2014,90.370003,91.050003,89.800003,90.900002,85.559052,32629000
6/27/2014,90.82,92,90.769997,91.980003,86.5756,64029000
6/30/2014,92.099998,93.730003,92.089996,92.93,87.46978,49482300
7/1/2014,93.519997,94.07,93.129997,93.519997,88.025101,38223000
7/2/2014,93.870003,94.059998,93.089996,93.480003,87.987465,28465000
7/3/2014,93.669998,94.099998,93.199997,94.029999,88.505142,22891800
7/7/2014,94.139999,95.989998,94.099998,95.970001,90.331161,56468000
7/8/2014,96.269997,96.800003,93.919998,95.349998,89.747581,65222000
7/9/2014,95.440002,95.949997,94.760002,95.389999,89.785233,36436000
7/10/2014,93.760002,95.550003,93.519997,95.040001,89.455788,39686000
7/11/2014,95.360001,95.889999,94.860001,95.220001,89.625221,34018000
7/14/2014,95.860001,96.889999,95.650002,96.449997,90.782951,42810000
7/15/2014,96.800003,96.849998,95.029999,95.32,89.719353,45477900
7/16/2014,96.970001,97.099998,94.739998,94.779999,89.211075,53396300
7/17/2014,95.029999,95.279999,92.57,93.089996,87.620369,57298000
7/18/2014,93.620003,94.739998,93.019997,94.43,88.881645,49988000
7/21/2014,94.989998,95,93.720001,93.940002,88.420441,39079000
7/22/2014,94.68,94.889999,94.120003,94.720001,89.15461,55197000
7/23/2014,95.419998,97.879997,95.169998,97.190002,91.479477,92918000
7/24/2014,97.040001,97.32,96.419998,97.029999,91.328888,45729000
7/25/2014,96.849998,97.839996,96.639999,97.669998,91.931259,43469000
7/28/2014,97.82,99.239998,97.550003,99.019997,93.201942,55318000
7/29/2014,99.330002,99.440002,98.25,98.379997,92.599541,43143000
7/30/2014,98.440002,98.699997,97.669998,98.150002,92.383072,33010000
7/31/2014,97.160004,97.449997,95.330002,95.599998,89.982887,56843000
8/1/2014,94.900002,96.620003,94.809998,96.129997,90.481758,48511000
8/4/2014,96.370003,96.580002,95.169998,95.589996,89.973488,39958000
8/5/2014,95.360001,95.68,94.360001,95.120003,89.531097,55933000
8/6/2014,94.75,95.480003,94.709999,94.959999,89.380486,38558000
8/7/2014,94.93,95.949997,94.099998,94.480003,89.37104,46711000
8/8/2014,94.260002,94.82,93.279999,94.739998,89.616989,41865000
8/11/2014,95.269997,96.080002,94.839996,95.989998,90.79937,36585000
8/12/2014,96.040001,96.879997,95.610001,95.970001,90.780479,33795000
8/13/2014,96.150002,97.239998,96.040001,97.239998,91.981789,31916000
8/14/2014,97.330002,97.57,96.800003,97.5,92.227737,28116000
8/15/2014,97.900002,98.190002,96.860001,97.980003,92.68177,48951000
8/18/2014,98.489998,99.370003,97.980003,99.160004,93.797981,47572000
8/19/2014,99.410004,100.68,99.32,100.529999,95.093887,69399000
8/20/2014,100.440002,101.089996,99.949997,100.57,95.131729,52699000
8/21/2014,100.57,100.940002,100.110001,100.580002,95.141182,33478000
8/22/2014,100.290001,101.470001,100.190002,101.32,95.841164,44184000
8/25/2014,101.790001,102.169998,101.279999,101.540001,96.049286,40270000
8/26/2014,101.419998,101.5,100.860001,100.889999,95.434425,33152000
8/27/2014,101.019997,102.57,100.699997,102.129997,96.607376,52369000
8/28/2014,101.589996,102.779999,101.559998,102.25,96.720871,68460000
8/29/2014,102.860001,102.900002,102.199997,102.5,96.957352,44595000
9/2/2014,103.059998,103.739998,102.720001,103.300003,97.714119,53564000
9/3/2014,103.099998,103.199997,98.580002,98.940002,93.589867,125421000
9/4/2014,98.849998,100.089996,97.790001,98.120003,92.814201,85718000
9/5/2014,98.800003,99.389999,98.309998,98.970001,93.61824,58457000
9/8/2014,99.300003,99.309998,98.050003,98.360001,93.041229,46356700
9/9/2014,99.080002,103.080002,96.139999,97.989998,92.691246,189846300
9/10/2014,98.010002,101.110001,97.760002,101,95.538475,100869600
9/11/2014,100.410004,101.440002,99.620003,101.43,95.945229,62353100
9/12/2014,101.209999,102.190002,101.080002,101.660004,96.162788,62626100
9/15/2014,102.809998,103.050003,101.440002,101.629997,96.134392,61316500
9/16/2014,99.800003,101.260002,98.889999,100.860001,95.406036,66908100
9/17/2014,101.269997,101.800003,100.589996,101.580002,96.087105,60926500
9/18/2014,101.93,102.349998,101.559998,101.790001,96.285759,37299400
9/19/2014,102.290001,102.349998,100.5,100.959999,95.500633,70902400
9/22/2014,101.800003,102.139999,100.580002,101.059998,95.59523,52788400
9/23/2014,100.599998,102.940002,100.540001,102.639999,97.089775,63402200
9/24/2014,102.160004,102.849998,101.199997,101.75,96.247917,60171800
9/25/2014,100.510002,100.709999,97.720001,97.870003,92.577736,100092000
9/26/2014,98.529999,100.75,98.400002,100.75,95.301994,62370500
9/29/2014,98.650002,100.440002,98.629997,100.110001,94.696594,49766300
9/30/2014,100.809998,101.540001,100.529999,100.75,95.301994,55264100
10/1/2014,100.589996,100.690002,98.699997,99.18,93.816879,51491300
10/2/2014,99.269997,100.220001,98.040001,99.900002,94.497955,47757800
10/3/2014,99.440002,100.209999,99.040001,99.620003,94.233101,43469600
10/6/2014,99.949997,100.650002,99.419998,99.620003,94.233101,37051200
10/7/2014,99.43,100.120003,98.730003,98.75,93.410141,42094200
10/8/2014,98.760002,101.110001,98.309998,100.800003,95.349274,57404700
10/9/2014,101.540001,102.379997,100.610001,101.019997,95.557373,77376500
10/10/2014,100.690002,102.029999,100.300003,100.730003,95.283066,66331600
10/13/2014,101.330002,101.779999,99.809998,99.809998,94.412827,53583400
